Unnamed: 0,age,gender,region_category,membership_category,joining_date,joined_through_referral,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
12050,20,2,2,5,2015-05-09,3,3,3,-999,129.55,32553.8,9.0,559.93,1,2,1,5,2,1
12051,54,1,3,5,2017-12-16,1,1,3,12,739.7,1384.66,6.0,638.23,1,2,2,2,4,1
12052,44,1,3,2,2015-11-02,3,3,3,5,323.28,1132.45,24.0,697.76,1,2,2,2,4,1
12053,35,2,2,1,2016-05-31,2,2,3,5,53.96,71681.05,17.0,234.34584890047825,2,1,2,2,7,0
12054,46,2,3,5,2015-04-19,1,2,3,6,327.71,28041.87,12.0,335.9381920458826,2,1,2,2,8,1
12055,34,2,3,3,2017-10-09,3,1,3,-999,110.14,26537.08,Error,766.37,1,2,2,2,5,0
12056,23,1,1,3,2017-06-07,1,1,3,16,58.45,40183.85,16.0,1147.2291910767308,2,1,2,2,1,0
12057,50,1,2,2,2016-01-03,2,2,3,8,1170.0353819525126,42335.53,18.0,657.28,1,2,1,4,8,1
12058,16,1,3,2,2017-10-27,1,2,3,6,1002.47612137562,33579.12,15.0,579.11,2,1,1,3,1,1
12059,43,1,3,2,2016-02-25,1,3,3,16,100.21,9631.06,11.0,678.21,1,2,2,2,1,1
12060,37,2,3,5,2017-02-01,3,2,3,19,932.4420985135972,11697.25,20.0,776.82,2,1,1,1,1,0
12061,19,1,3,3,2015-12-13,2,2,3,-999,403.64,19640.74,8.0,733.92,1,1,2,2,7,0
12062,45,1,2,5,2017-01-11,2,1,3,16,33.35,50776.51,4.0,436.1616248413079,2,1,2,2,6,0
12063,25,2,1,3,2015-06-01,1,2,3,9,96.44,23317.1,10.0,744.6,1,2,1,4,8,0
12064,50,2,2,4,2017-07-31,2,2,3,3,30.52,29763.31,16.0,686.8821987429081,2,1,2,2,4,1
12065,22,2,1,2,2016-08-19,1,2,3,15,345.21,10536.26,8.0,686.8821987429081,1,2,2,2,3,1
12066,13,2,1,4,2016-01-08,2,1,3,13,290.59,17949.05,11.0,117.8453938219982,2,1,2,2,3,1
12067,32,1,2,2,2015-07-14,3,1,3,14,249.75,8075.33,Error,686.8821987429081,2,1,2,2,4,1
12068,20,2,2,2,2017-05-17,1,3,3,17,953.413592167045,15509.92,7.0,958.3097964685908,1,2,1,5,8,1
12069,14,1,1,2,2017-10-14,2,1,3,15,-884.9888214902421,27021.26,20.0,673.91,1,2,2,2,3,1
12070,61,1,3,5,2017-02-16,1,2,3,16,51.13,10811.69,28.0,557.96,2,1,2,2,4,1
12071,64,2,3,5,2015-09-21,2,1,3,12,237.35,4571.71,29.0,686.8821987429081,2,1,2,2,2,1
12072,13,1,1,4,2015-05-26,2,2,3,8,218.67,28492.9,6.0,615.83,1,2,1,5,4,1
12073,13,1,2,4,2015-02-23,3,1,3,16,294.34,45936.93,25.0,786.63,1,2,1,4,8,0
12074,30,2,1,5,2016-01-29,2,3,3,18,31.7,92506.69,9.0,776.48,1,2,1,5,6,0
12075,20,2,3,2,2015-04-10,1,2,3,11,33.13,26964.97,12.0,662.42,2,1,1,4,3,1
12076,27,2,3,4,2017-10-05,2,2,3,20,410.56,1778.98,8.0,746.67,2,1,1,4,4,0
12077,48,2,3,2,2015-10-03,1,1,3,10,103.64,35327.81,24.0,565.28,1,2,2,2,8,1
12078,21,1,2,1,2016-10-10,2,3,3,2,485.03,46954.06,13.0,788.46,1,2,1,5,7,0
12079,20,1,2,5,2016-03-27,2,2,3,15,204.92,44483.55,8.0,849.56,1,1,2,2,7,0
12080,54,2,3,5,2015-11-13,1,1,3,-999,32.87,3533.34,10.0,651.86,1,2,2,2,8,1
12081,23,2,2,5,2016-06-20,2,1,3,22,301.85,44981.8,16.0,777.41,2,1,1,5,2,0
12082,60,2,3,5,2016-11-21,1,1,3,11,-1054.0708720197256,22682.21,20.0,686.8821987429081,2,1,2,2,2,1
12083,52,1,3,4,2016-01-05,2,3,3,5,366.34,43090.6,29.0,158.71214314243787,2,1,2,2,3,0
12084,38,1,3,5,2016-03-31,2,1,3,4,159.36,25649.68,21.0,551.32,1,2,2,2,8,1
12085,35,2,2,1,2015-09-26,2,3,3,21,63.85,2305.45,14.0,771.49,2,1,1,5,4,0
12086,23,1,3,2,2015-11-19,1,2,3,8,782.95,4838.78,23.0,621.99,1,2,1,4,3,1
12087,64,2,3,3,2017-02-04,1,3,3,10,595.2,45796.14,15.0,734.43,2,1,2,2,8,0
12088,16,2,3,2,2016-01-15,2,1,3,10,97.84,45130.59,27.0,666.37,2,1,2,2,3,1
12089,62,2,3,2,2015-11-05,2,2,3,10,491.1,38447.6,29.0,432.8977614138553,2,1,2,2,4,1
12090,64,2,2,3,2017-03-20,2,1,3,20,1180.1655822598707,38933.64,Error,719.11,1,2,1,4,1,0
12091,14,1,2,2,2017-06-07,2,1,3,3,103.76,28627.49,7.0,553.19,2,1,1,5,2,1
12092,50,2,3,2,2017-02-11,3,2,3,13,77.42,33673.84,7.0,629.56,2,1,2,2,2,1
12093,61,2,2,2,2016-12-17,2,1,3,9,49.26,25802.3,8.0,655.73,1,2,1,1,3,1
12094,23,1,3,4,2016-07-12,2,2,3,19,174.66,16815.21,7.0,775.15,1,2,2,2,2,0
12095,26,2,2,5,2016-05-28,1,2,3,23,513.09,23254.34,22.0,668.99,2,1,2,2,4,1
12096,47,2,2,2,2016-03-27,1,1,3,19,43.4,18106.16,7.0,554.39,2,1,2,2,4,1
12097,20,2,3,5,2017-10-01,3,2,3,18,31.97,15079.37,19.0,798.07,2,1,2,2,2,0
12098,11,2,3,4,2017-03-01,2,2,3,17,170.35,32227.49,-16.947839343428313,626.66,1,2,2,2,2,1
12099,19,2,2,2,2017-11-01,1,1,3,17,-649.4087503431476,43019.51,28.0,690.7,2,1,2,2,1,1
12100,48,1,2,3,2016-01-19,1,2,3,10,31.23,47681.39,29.0,1473.642332615531,2,1,1,4,3,0
12101,49,2,1,4,2015-06-17,1,1,3,17,459.01,11673.33,10.0,755.06,2,1,1,3,2,0
12102,51,1,3,5,2017-02-01,3,1,3,22,136.24,49289.82,27.0,742.01,2,1,1,5,4,0
12103,17,2,3,4,2017-11-04,2,1,3,14,429.87,97733.29,10.0,1117.6373816548694,1,2,2,2,5,0
12104,28,1,2,5,2016-11-21,1,3,3,16,109.91,18447.55,10.0,732.45,2,1,2,2,4,0
12105,47,2,2,2,2015-02-18,1,2,3,9,830.2,35303.89,25.0,686.8821987429081,1,2,2,2,3,1
12106,44,2,1,5,2016-01-21,1,1,3,12,591.94,27870.86,6.0,776.19,2,1,2,2,6,0
12107,14,2,3,3,2016-12-17,3,1,3,10,542.03,42194.02,9.0,710.53,2,1,1,1,8,0
12108,30,2,3,5,2016-11-09,1,2,3,2,204.7,4335.67,5.0,542.1,1,2,2,2,8,1
12109,26,1,2,3,2017-01-23,1,2,3,2,142.39,1303.95,19.0,244.75003090378672,2,1,1,1,8,1
12110,16,2,3,5,2017-06-01,2,3,3,7,86.57,12719.06,23.0,686.8821987429081,2,1,2,2,8,0
12111,44,2,3,5,2017-08-23,3,3,3,-999,38.96,19201.85,Error,219.8593256323809,1,2,1,3,2,1
12112,50,2,3,5,2017-06-09,1,2,3,15,966.46,47900.46,13.0,823.82,1,1,1,5,9,0
12113,47,1,2,5,2017-12-04,1,2,3,22,90.23,7925.98,10.0,882.7383652656376,2,1,1,3,4,1
12114,45,1,3,2,2017-07-17,2,2,3,18,60.75,29371.05,23.0,699.98,2,1,1,3,4,1
12115,26,2,3,4,2015-06-15,1,1,3,12,294.27,37874.99,14.0,756.36,2,1,1,3,8,0
12116,56,2,3,1,2015-01-05,1,2,3,5,1059.98,26500.2,24.0,686.8821987429081,1,1,2,2,2,0
12117,58,1,3,1,2017-11-09,3,2,3,24,354.1,16863.84,16.0,1079.0575542018464,1,2,2,2,7,0
12118,25,2,3,1,2017-09-18,2,2,3,26,123.61,38146.24,14.0,794.85,2,1,2,2,1,0
12119,23,1,3,1,2016-09-25,1,2,3,15,301.03,57665.46,4.0,794.49,1,2,1,4,6,0
12120,10,2,3,3,2015-01-25,3,1,3,6,77.97,19425.07,7.0,660.98,1,2,2,2,3,1
12121,64,1,3,2,2015-10-12,3,1,3,2,33.98,17701.06,7.0,350.86856665575334,2,1,1,5,1,1
12122,23,2,3,2,2015-02-26,2,2,3,13,904.2965827665748,26313.61,-10.443792274064975,564.15,1,2,1,3,1,1
12123,38,1,3,5,2015-12-19,3,2,3,14,230.34,38380.1,18.0,503.52,2,1,2,2,1,1
12124,22,1,2,5,2015-10-27,2,2,3,15,305.84,43233.57,8.0,505.31,2,1,2,2,4,1
12125,60,1,2,3,2016-03-27,2,2,3,17,291.37,20437.36,17.0,678.47,1,1,2,2,4,1
12126,22,1,2,2,2016-05-07,3,2,3,11,531.551067374274,40179.54,18.0,703.11,2,1,1,3,2,1
12127,32,1,3,5,2017-01-02,1,2,3,20,128.39,30353.33,17.0,631.57,1,2,2,2,2,1
12128,13,2,2,5,2015-05-15,1,2,3,13,561.87,21418.19,24.0,756.84,2,1,1,3,2,0
12129,48,1,3,1,2017-07-17,2,2,3,22,36.94,30008.35,9.0,1092.3977375566471,1,2,1,4,5,0
12130,62,2,2,2,2016-11-09,2,1,3,9,30.65,44277.5,20.0,629.47,2,1,2,2,2,1
12131,24,2,1,2,2016-12-15,2,1,3,20,127.28,18339.18,-0.5508384487764353,975.8351980748268,1,2,1,5,1,1
12132,49,1,1,5,2017-11-21,1,2,3,5,295.9,46910.59,10.0,757.33,1,2,2,2,7,0
12133,60,2,2,1,2015-10-08,2,2,3,15,52.17,8420.17,6.0,797.24,1,2,1,1,3,0
12134,63,2,3,3,2016-01-31,2,1,3,6,295.17,82019.93,Error,793.86,1,2,1,4,7,0
12135,35,1,3,3,2017-09-21,2,1,3,10,95.19,70373.88,19.0,686.8821987429081,2,1,1,3,6,0
12136,33,1,1,3,2017-01-24,1,2,3,15,535.3,34508.33,19.0,686.8821987429081,1,1,2,2,6,0
12137,32,2,3,2,2015-06-20,3,2,3,14,91.95,13363.36,17.0,607.0,1,2,1,4,3,1
12138,47,1,1,5,2017-09-27,1,2,3,18,150.97,39042.65,12.0,670.68,1,2,1,3,3,1
12139,16,2,2,5,2017-08-08,2,1,3,5,33.35,10946.85,28.45492721553134,718.45,1,2,1,5,3,0
12140,56,1,3,3,2016-04-22,3,3,3,-999,296.14,28906.35,19.0,609.09,2,1,1,3,1,1
12141,36,2,3,3,2017-07-04,3,2,3,13,405.76,24236.74,28.0,907.8961803784296,1,2,1,4,4,0
12142,60,1,3,5,2015-07-08,1,2,3,15,38.94,14104.52,21.0,677.41,1,2,1,1,2,0
12143,26,2,3,1,2015-02-16,2,1,3,11,32.36,21393.36,8.0,707.51,2,1,1,5,2,0
12144,58,2,2,1,2015-11-22,1,1,3,20,566.94,44010.43,Error,700.11,1,1,2,2,8,0
12145,46,1,2,1,2017-08-09,1,3,3,16,37.17,11045.69,27.0,407.57233914310297,2,1,2,2,8,0
12146,45,1,3,2,2017-05-18,2,1,3,14,265.35,40318.13,28.0,667.74,2,1,1,1,4,1
12147,53,2,3,3,2015-05-07,2,3,3,9,34.03,38957.37,29.0,777.33,2,1,1,4,2,0
12148,16,2,2,1,2017-01-18,2,1,3,16,77.22,3598.49,16.0,843.09,2,1,1,4,5,0
12149,60,2,1,4,2016-08-01,1,1,3,19,80.11,39923.86,20.0,680.27,2,1,1,1,4,1
12150,13,2,3,5,2015-11-12,2,1,3,16,228.75,4712.12,23.0,510.75,1,2,2,2,2,1
12151,38,2,3,4,2017-06-29,2,2,3,7,-770.1042871084168,52560.52,11.0,704.89,2,1,2,2,9,0
12152,28,2,2,4,2016-03-06,2,2,3,22,227.27,16950.44,16.0,731.1,1,2,1,1,8,0
12153,17,2,3,5,2015-01-07,1,2,3,2,882.7080051965856,26632.19,Error,507.0161026178398,2,1,1,5,4,0
12154,29,2,3,2,2017-11-17,2,1,3,11,60.67,29753.36,17.0,708.35,1,2,1,5,8,1
12155,64,1,3,5,2017-09-07,1,2,3,5,204.43,42224.69,26.0,510.37,1,2,1,3,8,1
12156,14,2,2,5,2015-09-23,2,3,3,-999,38.64,27953.55,7.0,758.46,2,1,2,2,4,0
12157,48,1,1,5,2017-02-16,1,1,3,17,168.08,20575.28,1.0,759.56,1,2,1,1,6,0
12158,18,2,3,2,2016-07-19,1,2,3,6,117.56,28628.24,20.0,632.33,2,1,1,1,8,1
12159,40,1,3,1,2015-11-16,1,2,3,13,69.8,15740.41,12.0,798.66,1,2,2,2,4,0
12160,13,1,2,4,2016-08-27,3,2,3,18,34.87,25353.77,5.0,705.18,2,1,1,5,7,0
12161,38,1,2,3,2015-01-07,3,2,3,22,421.57,29467.64,12.0,610.6,1,2,2,2,1,1
12162,43,1,2,5,2015-03-05,1,1,3,17,40.13,9197.48,15.0,746.74,1,2,2,2,1,0
12163,36,2,3,4,2017-05-06,1,2,3,14,1704.1329412040616,30839.22,19.0,744.52,2,1,1,1,2,0
12164,49,2,2,4,2015-01-23,3,2,3,7,510.82,15612.13,16.0,712.58,1,2,1,3,4,1
12165,13,2,2,1,2017-02-08,2,2,3,17,87.88,5538.52,16.0,183.848270735294,2,1,2,2,3,0
12166,47,2,3,4,2017-07-16,3,1,3,18,215.73,4279.16,6.0,706.65,1,2,1,4,8,1
12167,57,2,2,2,2015-08-24,2,3,3,1,213.66,21778.47,Error,619.67,1,1,2,2,3,1
12168,57,2,1,4,2015-09-20,1,2,3,10,250.42,49144.98,16.0,793.55,1,1,2,2,4,0
12169,52,2,3,2,2017-12-31,2,1,3,11,159.52,15154.78,25.0,640.13,2,1,2,2,1,1
12170,32,1,2,1,2017-08-11,1,2,3,9,156.81,823.49,25.0,795.34,1,2,1,4,8,0
12171,30,1,3,1,2017-07-16,2,2,3,19,160.35,82899.03,11.0,686.8821987429081,2,1,1,5,5,0
12172,28,2,2,4,2016-06-07,2,2,3,5,317.29,29055.58,19.0,656.36,2,1,1,1,2,1
12173,48,2,1,5,2016-02-02,3,2,3,16,129.2,28299.53,12.0,669.96,2,1,1,4,1,1
12174,56,2,2,5,2016-08-01,2,3,3,19,343.81,18876.05,Error,781.11,2,1,2,2,8,0
12175,34,1,3,2,2016-09-18,3,2,3,4,219.19,20822.53,Error,506.65,1,2,1,4,2,1
12176,36,1,2,4,2015-07-14,1,2,3,14,280.89,36941.49,Error,719.78,1,2,2,2,8,0
12177,61,1,2,1,2017-04-05,1,2,3,12,686.85,27398.67,15.0,745.79,1,2,1,3,3,0
12178,10,2,3,5,2015-07-28,2,2,3,11,449.87,30435.57,Error,722.13,1,1,1,1,2,0
12179,30,1,2,2,2015-03-23,1,2,3,5,170.56,27539.27,23.0,620.73,2,1,1,4,8,1
12180,23,2,2,3,2016-09-30,1,1,3,17,86.55,33776.85,29.0,780.39,2,1,2,2,3,0
12181,14,1,2,5,2015-11-19,1,2,3,11,53.5,9701.34,14.0,534.14,2,1,2,2,2,1
12182,64,2,2,5,2015-06-28,1,2,3,20,126.94,36624.58,24.0,722.35,1,2,1,4,1,0
12183,30,2,3,3,2016-12-25,2,2,3,12,280.63,27292.65,15.0,770.38,1,2,2,2,8,0
12184,33,2,3,1,2015-02-21,2,2,3,7,147.43,33830.4,Error,749.21,2,1,1,5,9,0
12185,30,1,3,3,2017-08-03,3,1,3,8,501.64,6389.0,11.0,1030.5109170248982,1,2,1,1,2,1
12186,41,2,3,5,2017-07-28,2,1,3,12,359.03,85137.35,1.0,412.88015134912825,1,2,2,2,5,0
12187,48,2,2,5,2017-11-29,1,3,3,11,131.03,28141.61,22.0,580.47,2,1,2,2,3,1
12188,21,2,1,2,2017-07-25,1,2,3,11,694.49,28992.13,53.1233403213129,668.39,1,1,2,2,2,1
12189,17,2,3,4,2017-07-04,2,2,3,23,216.23,37184.41,20.0,686.8821987429081,1,2,1,4,1,0
12190,22,2,3,4,2015-09-01,1,1,3,23,45.03,39688.21,24.0,673.51,2,1,2,2,8,1
12191,18,1,2,4,2015-05-09,1,2,3,19,73.1,4515.83,10.0,681.61,2,1,1,3,4,1
12192,41,2,3,1,2015-05-27,3,1,3,8,56.63,33713.28,20.0,767.46,1,2,1,1,8,0
12193,31,1,3,5,2016-05-12,3,2,3,18,209.01,48237.11,4.5885387199668095,725.67,1,2,2,2,4,0
12194,20,1,2,3,2016-04-06,3,2,3,4,827.29,1221.79,15.0,798.28,1,1,1,1,2,0
12195,11,2,3,5,2017-06-10,3,1,3,23,57.92,4852.32,10.0,573.09,2,1,2,2,4,1
12196,59,2,2,5,2016-10-04,1,2,3,8,139.51,11838.21,13.0,1192.7686473497563,1,2,2,2,7,0
12197,32,1,2,2,2017-12-05,1,3,3,21,1184.938338380155,35330.18,28.0,686.8821987429081,2,1,1,1,3,1
12198,21,2,2,5,2015-12-31,1,2,3,11,744.66,2151.29,14.0,958.4510911984604,1,1,2,2,2,1
12199,58,1,3,4,2017-09-10,2,1,3,7,135.23,8763.48,Error,706.3,1,2,1,1,2,0
12200,63,2,1,5,2017-12-18,2,1,3,9,203.06,30201.5,10.0,609.74,1,2,1,3,3,1
12201,48,1,2,2,2017-09-26,2,1,3,19,32.63,3748.61,15.0,674.62,2,1,2,2,4,1
12202,16,1,3,3,2015-07-04,1,1,3,16,42.86,13729.44,17.0,611.98,2,1,1,3,8,1
12203,51,1,2,5,2015-01-25,2,2,3,10,125.6,7184.14,25.0,786.29,1,2,2,2,1,0
12204,11,1,2,2,2017-09-06,1,1,3,14,65.14,20507.1,5.0,674.02,2,1,1,1,1,1
12205,50,2,3,3,2017-05-26,3,2,3,5,927.41,69176.3,7.0,826.96,1,1,2,2,7,0
12206,47,2,3,2,2016-06-11,2,2,3,3,148.33,7676.33,Error,669.28,2,1,1,3,8,1
12207,12,2,3,2,2017-12-25,2,1,3,18,135.35,31572.25,6.0,630.08,2,1,1,5,8,1
12208,39,2,3,1,2015-03-31,1,3,3,10,41.48,13911.97,14.0,702.49,1,2,2,2,8,0
12209,11,2,3,3,2017-03-08,2,2,3,23,272.08,81385.72,3.0,710.59,1,2,1,3,9,0
12210,39,1,2,4,2015-05-21,1,1,3,16,265.97,14150.25,16.0,613.36,2,1,2,2,1,1
12211,33,1,2,3,2015-06-13,2,2,3,10,250.05,46673.08,9.0,718.7,1,2,2,2,2,1
12212,62,2,3,3,2016-11-24,2,1,3,14,129.47,27410.42,28.0,713.09,1,2,1,5,1,0
12213,46,1,3,1,2016-01-21,2,1,3,16,58.68,69108.75,18.0,837.92,2,1,2,2,9,0
12214,42,1,1,5,2017-05-17,3,3,3,11,530.02,24852.36,36.088969024182916,788.07,2,1,2,2,5,0
12215,39,2,3,3,2015-04-05,2,1,3,14,163.55,36389.24,28.0,386.7205619723616,1,2,1,4,1,1
12216,31,1,3,5,2017-02-24,1,2,3,15,715.47,38565.0,24.0,507.1,1,2,1,1,2,1
12217,46,2,2,3,2016-04-27,1,1,3,10,77.73,24490.66,10.0,757.8,2,1,2,2,3,0
12218,43,2,2,1,2017-06-12,2,2,3,21,312.78,12480.4,14.0,716.54,1,2,1,3,4,0
12219,40,2,3,1,2017-04-05,2,1,3,5,36.86,33870.34,13.0,785.88,2,1,2,2,3,0
12220,39,2,3,4,2016-11-03,1,2,3,-999,597.13,49597.39,16.0,642.46,1,2,1,1,4,1
12221,55,2,3,5,2017-04-24,2,1,3,7,33.95,37688.72,13.0,768.57,1,2,2,2,2,0
12222,15,2,3,4,2017-08-07,1,3,3,2,41.45,40048.4,20.0,682.02,1,2,2,2,2,1
12223,52,2,3,3,2016-10-05,1,2,3,12,371.16,43239.29,6.0,796.76,1,2,2,2,5,0
12224,41,1,3,5,2017-10-21,2,3,3,11,1109.158917748978,69723.25,2.0,758.75,1,2,2,2,5,0
12225,23,2,1,5,2017-12-08,2,1,3,10,122.11,10349.56,9.0,671.24,1,2,2,2,2,1
12226,26,2,1,1,2015-02-19,1,1,3,17,34.6,6458.94,23.0,725.09,2,1,1,4,4,0
12227,18,1,2,1,2017-03-26,2,1,3,4,279.14,29874.03,5.0,776.17,1,1,1,5,3,0
12228,51,2,3,4,2017-11-18,2,1,3,24,118.6,2124.07,Error,781.54,2,1,2,2,1,0
12229,36,1,2,1,2017-11-01,1,1,3,7,550.66,24266.53,16.0,764.89,2,1,2,2,8,0
12230,11,2,3,4,2016-01-03,2,1,3,18,30.89,12559.49,28.0,760.99,2,1,1,4,2,0
12231,52,2,2,5,2017-10-03,2,2,3,11,463.51,97057.12,Error,755.23,1,2,2,2,9,0
12232,47,2,3,2,2016-10-14,1,1,3,17,32.44,9369.88,21.0,619.44,1,2,1,1,2,1
12233,54,1,3,2,2015-07-16,2,3,3,14,254.79,7685.7,12.0,631.34,1,2,1,5,1,1
12234,60,1,3,2,2016-01-25,2,3,3,-999,1284.0968671031706,14659.33,29.0,633.68,2,1,2,2,4,1
12235,15,2,1,1,2015-05-24,2,2,3,14,353.21,59531.6,1.0,815.82,1,2,2,2,7,0
12236,57,1,2,4,2017-03-23,1,1,3,6,93.57,28825.84,15.0,709.54,1,2,2,2,8,0
12237,53,2,3,5,2017-10-27,2,2,3,7,142.36,4560.75,28.0,675.99,2,1,2,2,1,1
12238,58,2,3,3,2017-06-28,1,1,3,7,32.15,20698.0,24.0,686.8821987429081,1,2,1,4,3,0
12239,18,2,3,4,2015-10-20,1,2,3,2,135.47,44109.77,Error,217.9464794099016,2,1,1,4,8,0
12240,55,2,3,5,2017-10-27,1,2,3,20,152.8,16622.45,11.0,521.3,2,1,1,3,3,1
12241,35,2,2,3,2016-02-26,2,2,3,8,46.43,24442.69,27.0,721.37,1,2,2,2,3,0
12242,19,2,2,1,2017-10-27,3,1,3,5,190.42,28737.44,18.0,844.42,1,2,2,2,5,0
12243,54,2,2,5,2017-12-31,2,3,3,11,179.91,96648.15,7.0,728.33,2,1,2,2,7,0
12244,15,2,3,5,2017-06-26,1,3,3,16,167.77,12864.73,7.0,536.34,1,2,1,1,1,1
12245,12,2,3,2,2017-10-31,3,1,3,13,34.08,27939.68,29.0,675.46,1,2,1,4,8,1
12246,38,2,2,3,2016-04-21,2,2,3,-999,209.17,3632.57,25.0,719.16,1,1,1,5,8,1
12247,23,1,1,4,2016-06-06,2,3,3,12,391.83,79170.09,17.0,754.24,2,1,2,2,9,0
12248,61,1,3,4,2017-08-12,2,3,3,16,86.75,46593.06,17.0,680.3711019114351,2,1,1,3,8,0
12249,62,1,3,5,2017-11-30,1,1,3,11,961.9747355074674,8959.91,7.0,749.96,2,1,2,2,4,0
12250,15,2,2,1,2015-05-19,1,3,3,14,98.51,35818.45,18.0,714.02,2,1,2,2,4,0
12251,48,1,3,3,2016-01-20,2,1,3,5,172.16,66888.16,1.0,287.68827770748766,1,2,1,5,7,0
12252,21,2,2,2,2016-12-25,2,1,3,8,121.52,11323.97,12.0,1034.2061720997183,1,2,2,2,1,1
12253,54,2,3,2,2016-01-13,1,3,3,8,636.56,47912.55,28.0,1057.6743354347295,1,1,2,2,2,1
12254,46,2,3,5,2016-09-01,2,2,3,24,461.54,12347.2,Error,686.8821987429081,1,2,1,4,4,1
12255,54,1,2,4,2017-09-23,2,2,3,16,31.01,12041.28,12.0,686.8821987429081,1,2,2,2,1,0
12256,46,2,3,4,2017-10-03,1,1,3,12,168.37,43500.76,15.0,719.37,1,2,2,2,8,0
12257,27,2,3,1,2016-10-13,2,3,3,13,496.32,44731.66,17.0,798.66,2,1,1,5,2,0
12258,37,1,3,4,2017-12-29,2,2,3,17,146.86,2741.81,29.0,1044.4331291863732,2,1,1,5,2,1
12259,42,2,3,2,2016-02-11,1,2,3,12,61.42,28412.88,7.0,692.46,2,1,2,2,2,1
12260,46,2,3,4,2017-01-23,2,1,3,6,127.44,19108.63,9.0,713.09,2,1,1,3,3,0
12261,14,2,1,2,2015-11-22,2,1,3,8,269.59,19576.29,13.0,254.92713574488585,1,2,2,2,1,1
12262,57,1,1,3,2015-11-26,2,2,3,7,290.91,81516.69,12.0,744.14,2,1,1,3,9,0
12263,62,1,3,4,2016-09-15,2,3,3,16,33.62,25414.58,22.0,751.13,2,1,1,3,3,0
12264,44,2,3,2,2017-01-15,1,1,3,13,32.39,30209.38,6.0,679.52,1,2,2,2,2,1
12265,41,2,3,5,2017-09-25,2,3,3,12,195.28,8716.99,6.0,872.949531424453,1,2,2,2,8,1
12266,42,1,2,3,2017-05-21,2,3,3,13,155.06,36703.81,19.0,778.77,1,2,2,2,1,0
12267,54,2,2,2,2017-09-11,1,2,3,12,121.71,34933.67,22.0,521.7,1,2,1,4,8,1
12268,61,1,3,1,2016-02-09,2,1,3,1,211.46,40705.98,18.0,337.6877775394302,1,2,1,5,5,0
12269,29,2,2,3,2016-06-30,1,2,3,10,30.5,35926.8,6.0,711.01,2,1,1,5,1,0
12270,45,1,2,3,2015-09-16,1,2,3,2,212.54,41106.2,5.0,719.59,2,1,2,2,3,0
12271,56,1,3,5,2016-05-09,1,1,3,-999,191.37,40084.67,23.0,629.64,1,2,2,2,8,1
12272,59,1,2,5,2015-10-22,1,2,3,19,420.59,29087.48,19.0,719.25,1,1,2,2,6,0
12273,10,1,3,3,2016-05-08,1,2,3,11,66.16,35452.05,17.0,760.31,1,2,1,3,3,0
12274,36,2,3,4,2017-05-25,2,2,3,16,119.55,41211.72,23.0,790.22,2,1,2,2,4,0
12275,13,2,3,4,2017-04-18,3,2,3,15,597.55,80750.89,19.0,631.5172764382703,1,2,1,5,6,0
12276,23,1,3,5,2015-08-22,1,2,3,7,185.11,44575.92,19.0,749.18,1,2,2,2,3,0
12277,19,1,3,5,2015-12-18,3,1,3,15,1222.882555840883,16570.91,10.0,686.8821987429081,1,2,2,2,1,1
12278,33,2,3,3,2017-09-17,1,2,3,23,139.01,46363.43,5.0,620.89,2,1,2,2,1,1
12279,33,1,2,4,2017-01-13,1,1,3,21,246.64,36845.3,6.0,676.03,1,2,1,1,2,1
12280,53,1,1,4,2017-04-25,2,3,3,20,272.5,45136.94,-19.103001773307813,793.15,1,2,2,2,4,0
12281,51,2,3,5,2015-12-17,3,2,3,4,434.29,19771.31,11.0,641.61,1,1,1,5,8,1
12282,45,2,3,5,2015-11-22,2,2,3,25,1133.6024393882244,69495.4,7.0,792.79,2,1,1,5,6,0
12283,40,2,2,4,2016-08-04,1,2,3,8,43.61,11638.23,5.0,959.0945060466692,1,2,1,4,8,0
12284,19,1,2,2,2015-04-22,1,1,3,9,437.94,21188.94,18.0,684.48,2,1,2,2,4,1
12285,50,2,1,4,2016-02-27,3,1,3,15,170.21,18658.35,22.0,618.49,1,2,1,5,2,1
12286,50,1,3,3,2017-10-07,2,2,3,15,68.78,11706.18,Error,663.72,2,1,2,2,2,1
12287,60,1,3,2,2015-03-25,1,2,3,14,230.47,30252.99,Error,653.78,1,2,2,2,8,1
12288,55,1,2,2,2015-07-24,2,1,3,17,57.04,44906.37,12.0,350.33810087529207,1,2,2,2,2,1
12289,29,2,3,4,2015-12-03,2,2,3,23,51.21,45460.39,19.0,706.33,2,1,2,2,4,1
12290,15,1,3,5,2017-03-15,2,1,3,17,-762.0010057954497,24752.78,10.0,543.78,1,2,1,5,8,1
12291,38,1,1,3,2017-03-19,2,2,3,11,38.08,29382.38,29.0,690.48,1,2,1,5,1,1
12292,28,2,1,5,2017-04-03,1,1,3,11,79.77,6244.61,22.0,742.26,2,1,1,1,3,0
12293,25,1,3,2,2017-08-19,1,1,3,22,58.79,12362.61,25.0,696.65,1,2,1,3,1,1
12294,13,2,2,2,2017-04-11,1,1,3,11,31.63,14006.68,6.0,621.17,2,1,1,5,8,1
